osm_id,city,latitude,longitude,area_m2,roof_type,runoff_coeff,building,building_levels
596365257,Kesbewa,6.8473,79.8939,151.6800,Asbestos,0.7000,yes,
596365258,Kesbewa,6.8473,79.8942,154.7700,Asbestos,0.7000,yes,
596365259,Kesbewa,6.8473,79.8941,167.0200,Asbestos,0.7000,yes,
596365260,Kesbewa,6.8474,79.8942,248.4700,Asbestos,0.7000,yes,
596365262,Kesbewa,6.8475,79.8945,73.5700,Asbestos,0.7000,yes,
596365263,Kesbewa,6.8476,79.8944,100.8400,Asbestos,0.7000,yes,
596365266,Kesbewa,6.8478,79.8945,51.3000,Asbestos,0.7000,yes,
596365267,Kesbewa,6.8479,79.8945,87.8900,Asbestos,0.7000,yes,
596365268,Kesbewa,6.8478,79.8944,132.7000,Asbestos,0.7000,yes,
596365273,Kesbewa,6.8481,79.8940,85.9800,Asbestos,0.7000,yes,
596365274,Kesbewa,6.8482,79.8940,96.7700,Asbestos,0.7000,yes,
596365275,Kesbewa,6.8482,79.8939,41.3900,Asbestos,0.7000,yes,
596365276,Kesbewa,6.8480,79.8939,141.5700,Concrete,0.8500,yes,
596365277,Kesbewa,6.8481,79.8939,172.9900,Asbestos,0.7000,yes,
596365278,Kesbewa,6.8483,79.8940,176.7500,Asbestos,0.7000,yes,
596365280,Kesbewa,6.8490,79.8948,58.3000,Asbestos,0.7000,yes,
596365281,Kesbewa,6.8490,79.8946,162.2600,Concrete,0.8500,yes,
596365282,Kesbewa,6.8490,79.8948,82.7400,Asbestos,0.7000,yes,
596365283,Kesbewa,6.8491,79.8949,102.0200,Asbestos,0.7000,yes,
596365284,Kesbewa,6.8492,79.8947,106.5600,Asbestos,0.7000,yes,
596365285,Kesbewa,6.8497,79.8946,179.1400,Asbestos,0.7000,yes,
596377295,Kesbewa,6.8474,79.8979,1805.1500,Asbestos,0.7000,yes,
596377296,Kesbewa,6.8458,79.8967,199.9000,Asbestos,0.7000,yes,
596377297,Kesbewa,6.8459,79.8974,189.3300,Asbestos,0.7000,yes,
596377300,Kesbewa,6.8458,79.8971,143.5400,Asbestos,0.7000,yes,
596377301,Kesbewa,6.8459,79.8973,23.0700,Asbestos,0.7000,yes,
596377302,Kesbewa,6.8459,79.8973,146.3900,Asbestos,0.7000,yes,
596377304,Kesbewa,6.8463,79.8969,133.3100,Asbestos,0.7000,yes,
596377306,Kesbewa,6.8465,79.8971,171.4300,Asbestos,0.7000,yes,
596377307,Kesbewa,6.8468,79.8975,284.4600,Concrete,0.8500,yes,
596377308,Kesbewa,6.8467,79.8971,143.6300,Asbestos,0.7000,yes,
596377309,Kesbewa,6.8468,79.8971,198.4700,Asbestos,0.7000,yes,
596377310,Kesbewa,6.8471,79.8975,71.9700,Asbestos,0.7000,yes,
596377311,Kesbewa,6.8471,79.8972,170.2900,Asbestos,0.7000,yes,
596377312,Kesbewa,6.8472,79.8973,213.3900,Concrete,0.8500,yes,
596377313,Kesbewa,6.8472,79.8976,178.0800,Asbestos,0.7000,yes,
596377314,Kesbewa,6.8473,79.8976,233.4500,Asbestos,0.7000,yes,
596377315,Kesbewa,6.8474,79.8974,202.5200,Tile,0.8000,yes,
596377316,Kesbewa,6.8475,79.8974,172.2800,Asbestos,0.7000,yes,
596377317,Kesbewa,6.8475,79.8976,332.0800,Tile,0.8000,yes,
596377318,Kesbewa,6.8476,79.8977,17.0300,Asbestos,0.7000,yes,
596377319,Kesbewa,6.8478,79.8976,944.9700,Asbestos,0.7000,yes,
596377320,Kesbewa,6.8477,79.8979,742.7600,Asbestos,0.7000,yes,
596377321,Kesbewa,6.8479,79.8980,62.8300,Asbestos,0.7000,yes,
596377322,Kesbewa,6.8479,79.8978,91.8000,Concrete,0.8500,yes,
596377323,Kesbewa,6.8480,79.8978,66.1000,Tile,0.8000,yes,
596377324,Kesbewa,6.8479,79.8975,114.6100,Asbestos,0.7000,yes,
596377325,Kesbewa,6.8480,79.8975,80.8400,Asbestos,0.7000,yes,
596377326,Kesbewa,6.8482,79.8976,57.7900,Tile,0.8000,yes,
596381285,Kesbewa,6.8463,79.8993,78.1300,Asbestos,0.7000,yes,
596381286,Kesbewa,6.8464,79.8991,237.5900,Asbestos,0.7000,yes,
596381287,Kesbewa,6.8466,79.8987,165.8600,Asbestos,0.7000,yes,
596381289,Kesbewa,6.8469,79.8985,167.0000,Asbestos,0.7000,yes,
596392691,Kesbewa,6.8414,79.8929,109.3500,Concrete,0.8500,yes,
596392694,Kesbewa,6.8409,79.8928,85.2700,Asbestos,0.7000,yes,
596392697,Kesbewa,6.8411,79.8929,133.0100,Asbestos,0.7000,yes,
596392700,Kesbewa,6.8411,79.8930,65.1000,Asbestos,0.7000,yes,
596392702,Kesbewa,6.8412,79.8931,35.6300,Tile,0.8000,yes,
596392705,Kesbewa,6.8412,79.8932,44.9500,Asbestos,0.7000,yes,
596392708,Kesbewa,6.8413,79.8928,89.4200,Asbestos,0.7000,yes,
596392710,Kesbewa,6.8410,79.8926,242.7900,Asbestos,0.7000,yes,
596392713,Kesbewa,6.8450,79.8959,42.7800,Concrete,0.8500,yes,
596392715,Kesbewa,6.8451,79.8959,49.0300,Asbestos,0.7000,yes,
596392718,Kesbewa,6.8450,79.8957,129.9000,Asbestos,0.7000,yes,
596392721,Kesbewa,6.8450,79.8955,42.8800,Asbestos,0.7000,yes,
596392724,Kesbewa,6.8444,79.8965,592.1100,Concrete,0.8500,yes,
596392726,Kesbewa,6.8443,79.8961,36.4800,Asbestos,0.7000,yes,
596392729,Kesbewa,6.8445,79.8957,59.3800,Asbestos,0.7000,yes,
596392732,Kesbewa,6.8444,79.8978,33.7700,Asbestos,0.7000,yes,
596396089,Kesbewa,6.8410,79.8933,82.3400,Asbestos,0.7000,yes,
596396092,Kesbewa,6.8410,79.8933,56.7900,Asbestos,0.7000,yes,
596396094,Kesbewa,6.8411,79.8932,11.2000,Asbestos,0.7000,yes,
596396097,Kesbewa,6.8411,79.8932,26.7400,Asbestos,0.7000,yes,
596397156,Kesbewa,6.8484,79.8939,57.5300,Concrete,0.8500,yes,
596420246,Kesbewa,6.8407,79.8935,161.4100,Asbestos,0.7000,yes,
596420247,Kesbewa,6.8406,79.8933,185.9000,Concrete,0.8500,yes,
596420248,Kesbewa,6.8408,79.8934,399.8200,Concrete,0.8500,yes,
596420249,Kesbewa,6.8408,79.8935,175.2000,Asbestos,0.7000,yes,
596424775,Kesbewa,6.8405,79.8928,46.4100,Asbestos,0.7000,yes,
596424777,Kesbewa,6.8402,79.8927,231.3300,Asbestos,0.7000,yes,
596424781,Kesbewa,6.8404,79.8933,58.8200,Asbestos,0.7000,yes,
596424783,Kesbewa,6.8404,79.8932,69.3700,Asbestos,0.7000,yes,
596424784,Kesbewa,6.8405,79.8931,53.7100,Asbestos,0.7000,yes,
596424792,Kesbewa,6.8407,79.8925,66.3900,Asbestos,0.7000,yes,
596424794,Kesbewa,6.8406,79.8932,79.1500,Asbestos,0.7000,yes,
596424795,Kesbewa,6.8405,79.8931,115.8500,Asbestos,0.7000,yes,
596429556,Kesbewa,6.8396,79.8932,45.9300,Tile,0.8000,yes,
596429558,Kesbewa,6.8393,79.8929,40.5000,Asbestos,0.7000,yes,
596429560,Kesbewa,6.8393,79.8930,154.2400,Asbestos,0.7000,yes,
596429562,Kesbewa,6.8393,79.8927,260.1800,Asbestos,0.7000,yes,
596429564,Kesbewa,6.8394,79.8926,92.3100,Asbestos,0.7000,yes,
596429566,Kesbewa,6.8395,79.8926,35.3100,Asbestos,0.7000,yes,
596429568,Kesbewa,6.8393,79.8925,145.8800,Asbestos,0.7000,yes,
596429571,Kesbewa,6.8394,79.8923,157.5000,Tile,0.8000,yes,
596429574,Kesbewa,6.8395,79.8927,180.8900,Asbestos,0.7000,yes,
596429577,Kesbewa,6.8394,79.8929,173.2300,Asbestos,0.7000,yes,
596433157,Kesbewa,6.8406,79.8941,75.2000,Asbestos,0.7000,yes,
596433159,Kesbewa,6.8407,79.8941,30.0400,Asbestos,0.7000,yes,
596433161,Kesbewa,6.8407,79.8943,142.1000,Asbestos,0.7000,yes,
596433163,Kesbewa,6.8407,79.8942,113.0400,Asbestos,0.7000,yes,
596433165,Kesbewa,6.8407,79.8940,151.6300,Tile,0.8000,yes,
596433169,Kesbewa,6.8407,79.8939,68.9600,Asbestos,0.7000,yes,
596433171,Kesbewa,6.8407,79.8938,25.5500,Asbestos,0.7000,yes,
596433173,Kesbewa,6.8407,79.8937,107.9100,Concrete,0.8500,yes,
596433175,Kesbewa,6.8407,79.8938,36.2700,Asbestos,0.7000,yes,
596433177,Kesbewa,6.8408,79.8937,47.5600,Asbestos,0.7000,yes,
596433179,Kesbewa,6.8404,79.8937,933.3600,Asbestos,0.7000,yes,
596441034,Kesbewa,6.8399,79.8945,25.1000,Asbestos,0.7000,yes,
596441035,Kesbewa,6.8400,79.8944,109.8400,Asbestos,0.7000,yes,
596441036,Kesbewa,6.8398,79.8943,262.6600,Asbestos,0.7000,yes,
596441037,Kesbewa,6.8398,79.8941,75.5000,Asbestos,0.7000,yes,
596441038,Kesbewa,6.8399,79.8941,55.6400,Asbestos,0.7000,yes,
596441039,Kesbewa,6.8400,79.8942,124.3200,Asbestos,0.7000,yes,
596441040,Kesbewa,6.8400,79.8941,50.3700,Asbestos,0.7000,yes,
596441042,Kesbewa,6.8399,79.8940,74.3800,Asbestos,0.7000,yes,
596441043,Kesbewa,6.8401,79.8939,82.4900,Asbestos,0.7000,yes,
596441044,Kesbewa,6.8401,79.8938,73.0400,Concrete,0.8500,yes,
596441046,Kesbewa,6.8402,79.8937,87.9900,Asbestos,0.7000,yes,
596441047,Kesbewa,6.8402,79.8936,106.6900,Asbestos,0.7000,yes,
596441048,Kesbewa,6.8401,79.8941,93.6500,Asbestos,0.7000,yes,
596441049,Kesbewa,6.8402,79.8940,19.6400,Asbestos,0.7000,yes,
596441050,Kesbewa,6.8403,79.8939,147.0600,Asbestos,0.7000,yes,
596441051,Kesbewa,6.8402,79.8940,145.5600,Asbestos,0.7000,yes,
596441053,Kesbewa,6.8404,79.8941,116.9700,Asbestos,0.7000,yes,
596441054,Kesbewa,6.8405,79.8940,50.9200,Asbestos,0.7000,yes,
596593021,Kesbewa,6.8401,79.8945,277.0300,Asbestos,0.7000,yes,
596593023,Kesbewa,6.8401,79.8944,151.7200,Concrete,0.8500,yes,
596593740,Kesbewa,6.8406,79.8944,45.5800,Asbestos,0.7000,yes,
596593741,Kesbewa,6.8407,79.8945,67.5400,Asbestos,0.7000,yes,
596593742,Kesbewa,6.8407,79.8945,26.6400,Asbestos,0.7000,yes,
596593743,Kesbewa,6.8407,79.8944,143.3900,Asbestos,0.7000,yes,
596593744,Kesbewa,6.8401,79.8943,129.4800,Asbestos,0.7000,yes,
596593745,Kesbewa,6.8403,79.8943,144.7800,Asbestos,0.7000,yes,
596593748,Kesbewa,6.8402,79.8946,204.7500,Asbestos,0.7000,yes,
596593749,Kesbewa,6.8402,79.8948,123.8400,Asbestos,0.7000,yes,
596593750,Kesbewa,6.8401,79.8948,204.4100,Asbestos,0.7000,yes,
596593751,Kesbewa,6.8403,79.8947,154.3900,Asbestos,0.7000,yes,
596594785,Kesbewa,6.8400,79.8947,166.4300,Asbestos,0.7000,yes,
596594786,Kesbewa,6.8402,79.8949,39.4500,Asbestos,0.7000,yes,
596594787,Kesbewa,6.8403,79.8948,115.7200,Asbestos,0.7000,yes,
596594788,Kesbewa,6.8403,79.8950,167.8200,Asbestos,0.7000,yes,
596594789,Kesbewa,6.8405,79.8950,52.0400,Asbestos,0.7000,yes,
596594790,Kesbewa,6.8404,79.8949,139.2200,Asbestos,0.7000,yes,
596594791,Kesbewa,6.8405,79.8948,153.5100,Asbestos,0.7000,yes,
596596155,Kesbewa,6.8406,79.8946,131.1200,Tile,0.8000,yes,
596596156,Kesbewa,6.8406,79.8947,160.4700,Asbestos,0.7000,yes,
596596157,Kesbewa,6.8405,79.8946,112.4900,Asbestos,0.7000,yes,
596596158,Kesbewa,6.8406,79.8948,13.6900,Asbestos,0.7000,yes,
596596159,Kesbewa,6.8406,79.8949,34.4000,Asbestos,0.7000,yes,
596596160,Kesbewa,6.8403,79.8951,172.4700,Asbestos,0.7000,yes,
596596161,Kesbewa,6.8398,79.8954,108.7000,Asbestos,0.7000,yes,
596596162,Kesbewa,6.8400,79.8953,15.4900,Asbestos,0.7000,yes,
596596163,Kesbewa,6.8399,79.8954,84.2000,Asbestos,0.7000,yes,
596596164,Kesbewa,6.8400,79.8954,125.0200,Tile,0.8000,yes,
596596165,Kesbewa,6.8396,79.8952,67.9400,Asbestos,0.7000,yes,
596596166,Kesbewa,6.8397,79.8953,118.8100,Asbestos,0.7000,yes,
596596168,Kesbewa,6.8397,79.8951,81.9200,Asbestos,0.7000,yes,
596596169,Kesbewa,6.8399,79.8951,113.8400,Asbestos,0.7000,yes,
596596170,Kesbewa,6.8397,79.8950,149.8700,Concrete,0.8500,yes,
596596171,Kesbewa,6.8397,79.8949,77.8900,Asbestos,0.7000,yes,
596596172,Kesbewa,6.8398,79.8949,86.7100,Asbestos,0.7000,yes,
596596173,Kesbewa,6.8399,79.8950,90.4700,Asbestos,0.7000,yes,
596596174,Kesbewa,6.8399,79.8950,57.6400,Asbestos,0.7000,yes,
596596175,Kesbewa,6.8400,79.8950,76.3100,Asbestos,0.7000,yes,
596596176,Kesbewa,6.8402,79.8951,111.0800,Asbestos,0.7000,yes,
596596177,Kesbewa,6.8401,79.8951,142.8100,Tile,0.8000,yes,
596596178,Kesbewa,6.8401,79.8950,156.4400,Asbestos,0.7000,yes,
596596179,Kesbewa,6.8399,79.8949,141.2200,Asbestos,0.7000,yes,
596596180,Kesbewa,6.8397,79.8948,273.6400,Asbestos,0.7000,yes,
596596181,Kesbewa,6.8398,79.8944,167.3900,Concrete,0.8500,yes,
596596182,Kesbewa,6.8398,79.8946,171.4500,Asbestos,0.7000,yes,
596596183,Kesbewa,6.8399,79.8947,145.3400,Asbestos,0.7000,yes,
596598446,Kesbewa,6.8397,79.8937,54.3100,Asbestos,0.7000,yes,
596598448,Kesbewa,6.8397,79.8942,52.7700,Asbestos,0.7000,yes,
596598449,Kesbewa,6.8397,79.8941,148.3700,Asbestos,0.7000,yes,
596598450,Kesbewa,6.8398,79.8939,129.1900,Asbestos,0.7000,yes,
596598451,Kesbewa,6.8398,79.8938,155.8600,Asbestos,0.7000,yes,
596598452,Kesbewa,6.8399,79.8936,174.5300,Asbestos,0.7000,yes,
596598453,Kesbewa,6.8400,79.8937,63.8700,Asbestos,0.7000,yes,
596598454,Kesbewa,6.8400,79.8936,30.7300,Asbestos,0.7000,yes,
596598455,Kesbewa,6.8401,79.8935,37.5000,Asbestos,0.7000,yes,
596599734,Kesbewa,6.8397,79.8939,51.2200,Asbestos,0.7000,yes,
596599735,Kesbewa,6.8396,79.8938,43.5700,Asbestos,0.7000,yes,
596599736,Kesbewa,6.8396,79.8937,45.0100,Asbestos,0.7000,yes,
596599737,Kesbewa,6.8395,79.8936,137.7000,Asbestos,0.7000,yes,
596599738,Kesbewa,6.8395,79.8934,127.1700,Asbestos,0.7000,yes,
596599739,Kesbewa,6.8396,79.8935,95.4200,Asbestos,0.7000,yes,
596599740,Kesbewa,6.8396,79.8934,139.4400,Asbestos,0.7000,yes,
596600902,Kesbewa,6.8392,79.8934,95.9000,Asbestos,0.7000,yes,
596600903,Kesbewa,6.8393,79.8932,60.7700,Asbestos,0.7000,yes,
596600904,Kesbewa,6.8393,79.8933,53.4200,Asbestos,0.7000,yes,
596600905,Kesbewa,6.8394,79.8933,76.7500,Asbestos,0.7000,yes,
596600906,Kesbewa,6.8393,79.8934,129.7800,Tile,0.8000,yes,
596600908,Kesbewa,6.8394,79.8942,75.8200,Asbestos,0.7000,yes,
596600909,Kesbewa,6.8394,79.8940,215.4400,Asbestos,0.7000,yes,
596601269,Kesbewa,6.8395,79.8944,86.6200,Asbestos,0.7000,yes,
596601272,Kesbewa,6.8394,79.8943,101.4200,Concrete,0.8500,yes,
596601276,Kesbewa,6.8393,79.8941,16.1900,Asbestos,0.7000,yes,
596601277,Kesbewa,6.8393,79.8940,35.0900,Asbestos,0.7000,yes,
596601278,Kesbewa,6.8392,79.8938,118.1400,Asbestos,0.7000,yes,
596686181,Kesbewa,6.8410,79.8943,16.1800,Asbestos,0.7000,yes,
596686182,Kesbewa,6.8410,79.8942,25.2200,Asbestos,0.7000,yes,
596686183,Kesbewa,6.8410,79.8942,83.8300,Asbestos,0.7000,yes,
596686184,Kesbewa,6.8410,79.8941,69.3500,Asbestos,0.7000,yes,
596686185,Kesbewa,6.8412,79.8941,144.9100,Asbestos,0.7000,yes,
596686186,Kesbewa,6.8411,79.8940,166.9600,Tile,0.8000,yes,
596687918,Kesbewa,6.8415,79.8944,104.8900,Concrete,0.8500,yes,
596687920,Kesbewa,6.8413,79.8943,382.9100,Asbestos,0.7000,yes,
596687922,Kesbewa,6.8412,79.8946,62.8000,Asbestos,0.7000,yes,
596687924,Kesbewa,6.8412,79.8946,81.1600,Asbestos,0.7000,yes,
596687926,Kesbewa,6.8411,79.8946,90.5600,Asbestos,0.7000,yes,
596687928,Kesbewa,6.8410,79.8945,69.8100,Asbestos,0.7000,yes,
596687930,Kesbewa,6.8409,79.8946,74.1800,Asbestos,0.7000,yes,
596687932,Kesbewa,6.8411,79.8943,103.8200,Asbestos,0.7000,yes,
596687934,Kesbewa,6.8411,79.8944,187.5200,Asbestos,0.7000,yes,
596689178,Kesbewa,6.8413,79.8951,171.0000,Asbestos,0.7000,yes,
596689179,Kesbewa,6.8412,79.8951,134.5500,Asbestos,0.7000,yes,
596689180,Kesbewa,6.8411,79.8949,129.1800,Asbestos,0.7000,yes,
596689181,Kesbewa,6.8412,79.8949,189.8000,Concrete,0.8500,yes,
596689182,Kesbewa,6.8411,79.8948,177.8800,Asbestos,0.7000,yes,
596689183,Kesbewa,6.8409,79.8948,214.7700,Asbestos,0.7000,yes,
596689184,Kesbewa,6.8415,79.8945,128.1200,Concrete,0.8500,yes,
596689185,Kesbewa,6.8413,79.8944,136.3000,Asbestos,0.7000,yes,
596689186,Kesbewa,6.8414,79.8946,98.1800,Asbestos,0.7000,yes,
596689187,Kesbewa,6.8414,79.8947,91.0700,Asbestos,0.7000,yes,
596689651,Kesbewa,6.8410,79.8949,215.7900,Asbestos,0.7000,yes,
596689652,Kesbewa,6.8413,79.8953,224.8200,Asbestos,0.7000,yes,
596689653,Kesbewa,6.8411,79.8952,185.3100,Asbestos,0.7000,yes,
596710311,Kesbewa,6.8474,79.8877,21.7500,Asbestos,0.7000,yes,
596710313,Kesbewa,6.8469,79.8876,48.3100,Asbestos,0.7000,yes,
596710315,Kesbewa,6.8463,79.8877,101.7900,Asbestos,0.7000,yes,
596710317,Kesbewa,6.8463,79.8897,48.4300,Concrete,0.8500,yes,
596710319,Kesbewa,6.8457,79.8906,83.5100,Asbestos,0.7000,yes,
596710321,Kesbewa,6.8456,79.8901,83.8300,Concrete,0.8500,yes,
596710323,Kesbewa,6.8450,79.8906,49.9400,Asbestos,0.7000,yes,
596710325,Kesbewa,6.8451,79.8910,30.1500,Asbestos,0.7000,yes,
596710327,Kesbewa,6.8465,79.8891,72.2200,Asbestos,0.7000,yes,
596710329,Kesbewa,6.8465,79.8889,73.5900,Asbestos,0.7000,yes,
596710331,Kesbewa,6.8464,79.8890,138.5900,Asbestos,0.7000,yes,
596710335,Kesbewa,6.8462,79.8895,96.5200,Asbestos,0.7000,yes,
596710337,Kesbewa,6.8460,79.8896,82.2000,Concrete,0.8500,yes,
596710339,Kesbewa,6.8452,79.8892,86.5900,Asbestos,0.7000,yes,
596714676,Kesbewa,6.8409,79.8944,52.8800,Asbestos,0.7000,yes,
596714677,Kesbewa,6.8413,79.8947,25.1800,Asbestos,0.7000,yes,
596714678,Kesbewa,6.8411,79.8947,25.5100,Asbestos,0.7000,yes,
596714679,Kesbewa,6.8411,79.8950,22.0600,Asbestos,0.7000,yes,
596714680,Kesbewa,6.8414,79.8952,235.5700,Asbestos,0.7000,yes,
596714681,Kesbewa,6.8413,79.8952,31.4200,Tile,0.8000,yes,
596714682,Kesbewa,6.8412,79.8955,127.2500,Asbestos,0.7000,yes,
596714683,Kesbewa,6.8415,79.8951,152.0700,Asbestos,0.7000,yes,
596714684,Kesbewa,6.8415,79.8949,160.1100,Asbestos,0.7000,yes,
596714685,Kesbewa,6.8416,79.8952,171.1600,Asbestos,0.7000,yes,
596714686,Kesbewa,6.8417,79.8955,133.8100,Asbestos,0.7000,yes,
596714687,Kesbewa,6.8415,79.8954,122.0500,Asbestos,0.7000,yes,
596714688,Kesbewa,6.8417,79.8953,244.5200,Asbestos,0.7000,yes,
596714689,Kesbewa,6.8410,79.8956,267.4500,Asbestos,0.7000,yes,
596714690,Kesbewa,6.8411,79.8954,115.8200,Asbestos,0.7000,yes,
596714691,Kesbewa,6.8413,79.8956,154.1600,Asbestos,0.7000,yes,
596714692,Kesbewa,6.8414,79.8957,28.2000,Asbestos,0.7000,yes,
596714693,Kesbewa,6.8415,79.8957,82.2300,Tile,0.8000,yes,
596714694,Kesbewa,6.8415,79.8957,76.0800,Concrete,0.8500,yes,
596714695,Kesbewa,6.8414,79.8958,51.9000,Asbestos,0.7000,yes,
596714696,Kesbewa,6.8413,79.8959,210.1400,Asbestos,0.7000,yes,
596714697,Kesbewa,6.8414,79.8961,207.6000,Asbestos,0.7000,yes,
596714698,Kesbewa,6.8417,79.8961,58.4900,Asbestos,0.7000,yes,
596714699,Kesbewa,6.8417,79.8961,45.6400,Asbestos,0.7000,yes,
596714700,Kesbewa,6.8417,79.8960,65.3800,Tile,0.8000,yes,
596714701,Kesbewa,6.8416,79.8959,31.1600,Asbestos,0.7000,yes,
596714702,Kesbewa,6.8416,79.8958,65.5400,Asbestos,0.7000,yes,
596714703,Kesbewa,6.8417,79.8958,69.7600,Asbestos,0.7000,yes,
596714704,Kesbewa,6.8417,79.8959,62.6400,Asbestos,0.7000,yes,
596714705,Kesbewa,6.8418,79.8959,173.3300,Asbestos,0.7000,yes,
596714706,Kesbewa,6.8418,79.8956,46.7300,Asbestos,0.7000,yes,
596714707,Kesbewa,6.8418,79.8957,198.9100,Asbestos,0.7000,yes,
596714708,Kesbewa,6.8416,79.8963,143.2000,Asbestos,0.7000,yes,
596714709,Kesbewa,6.8417,79.8963,139.1800,Asbestos,0.7000,yes,
596714710,Kesbewa,6.8418,79.8965,76.4200,Asbestos,0.7000,yes,
596714711,Kesbewa,6.8417,79.8964,113.3400,Asbestos,0.7000,yes,
596714713,Kesbewa,6.8418,79.8963,82.0700,Asbestos,0.7000,yes,
596714714,Kesbewa,6.8419,79.8963,59.6800,Asbestos,0.7000,yes,
596714715,Kesbewa,6.8419,79.8962,47.0900,Asbestos,0.7000,yes,
596714716,Kesbewa,6.8419,79.8962,120.1600,Asbestos,0.7000,yes,
596714717,Kesbewa,6.8419,79.8960,63.1900,Asbestos,0.7000,yes,
596714718,Kesbewa,6.8420,79.8961,75.8900,Concrete,0.8500,yes,
596714719,Kesbewa,6.8420,79.8959,81.4200,Asbestos,0.7000,yes,
596714721,Kesbewa,6.8420,79.8958,53.6200,Asbestos,0.7000,yes,
596714722,Kesbewa,6.8420,79.8957,141.4800,Asbestos,0.7000,yes,
596714723,Kesbewa,6.8419,79.8952,65.1600,Asbestos,0.7000,yes,
596714724,Kesbewa,6.8420,79.8955,111.4800,Tile,0.8000,yes,
596714725,Kesbewa,6.8420,79.8955,61.2300,Tile,0.8000,yes,
596714726,Kesbewa,6.8419,79.8954,69.3900,Asbestos,0.7000,yes,
596714727,Kesbewa,6.8419,79.8953,95.2900,Asbestos,0.7000,yes,
596714728,Kesbewa,6.8419,79.8952,88.3300,Asbestos,0.7000,yes,
596714729,Kesbewa,6.8418,79.8951,150.9800,Asbestos,0.7000,yes,
596714730,Kesbewa,6.8418,79.8950,126.2700,Asbestos,0.7000,yes,
596714731,Kesbewa,6.8476,79.8884,57.6100,Concrete,0.8500,yes,
596714732,Kesbewa,6.8477,79.8880,35.4200,Concrete,0.8500,yes,
596714733,Kesbewa,6.8478,79.8884,33.0300,Concrete,0.8500,yes,
596714734,Kesbewa,6.8477,79.8883,50.1400,Asbestos,0.7000,yes,
596714735,Kesbewa,6.8476,79.8883,135.7400,Asbestos,0.7000,yes,
596714736,Kesbewa,6.8479,79.8884,73.0900,Asbestos,0.7000,yes,
596717039,Kesbewa,6.8404,79.8968,109.7100,Asbestos,0.7000,yes,
596717040,Kesbewa,6.8404,79.8969,178.1100,Asbestos,0.7000,yes,
596717041,Kesbewa,6.8402,79.8969,251.7000,Asbestos,0.7000,yes,
596717042,Kesbewa,6.8402,79.8968,241.9700,Asbestos,0.7000,yes,
596717043,Kesbewa,6.8399,79.8961,22.4200,Asbestos,0.7000,yes,
596717044,Kesbewa,6.8401,79.8960,17.3600,Concrete,0.8500,yes,
596717045,Kesbewa,6.8400,79.8960,87.2000,Asbestos,0.7000,yes,
596717046,Kesbewa,6.8400,79.8959,85.8500,Asbestos,0.7000,yes,
596717047,Kesbewa,6.8401,79.8960,46.6300,Asbestos,0.7000,yes,
596717048,Kesbewa,6.8401,79.8960,14.8300,Tile,0.8000,yes,
596717049,Kesbewa,6.8400,79.8961,66.7900,Asbestos,0.7000,yes,
596717050,Kesbewa,6.8402,79.8965,201.3200,Asbestos,0.7000,yes,
596717051,Kesbewa,6.8402,79.8964,55.8100,Asbestos,0.7000,yes,
596717052,Kesbewa,6.8402,79.8963,70.8900,Concrete,0.8500,yes,
596717053,Kesbewa,6.8400,79.8963,30.9700,Asbestos,0.7000,yes,
596717054,Kesbewa,6.8400,79.8963,64.9600,Tile,0.8000,yes,
596717055,Kesbewa,6.8401,79.8962,184.9200,Tile,0.8000,yes,
596717056,Kesbewa,6.8401,79.8961,54.3600,Asbestos,0.7000,yes,
596717057,Kesbewa,6.8402,79.8961,42.4100,Asbestos,0.7000,yes,
596717058,Kesbewa,6.8403,79.8961,39.9900,Asbestos,0.7000,yes,
596717059,Kesbewa,6.8403,79.8960,257.8100,Asbestos,0.7000,yes,
596717060,Kesbewa,6.8402,79.8956,57.1500,Asbestos,0.7000,yes,
596717061,Kesbewa,6.8401,79.8956,43.6200,Asbestos,0.7000,yes,
596717062,Kesbewa,6.8401,79.8957,22.9400,Asbestos,0.7000,yes,
596717063,Kesbewa,6.8400,79.8957,54.3400,Asbestos,0.7000,yes,
596717064,Kesbewa,6.8402,79.8958,89.4900,Concrete,0.8500,yes,
596717065,Kesbewa,6.8401,79.8958,102.4500,Concrete,0.8500,yes,
596717066,Kesbewa,6.8401,79.8958,26.4600,Asbestos,0.7000,yes,
596717067,Kesbewa,6.8402,79.8957,63.9700,Asbestos,0.7000,yes,
596717068,Kesbewa,6.8403,79.8956,149.2100,Asbestos,0.7000,yes,
596717069,Kesbewa,6.8402,79.8956,54.6900,Asbestos,0.7000,yes,
596717070,Kesbewa,6.8402,79.8957,31.3400,Asbestos,0.7000,yes,
596717071,Kesbewa,6.8403,79.8957,60.1600,Asbestos,0.7000,yes,
596717072,Kesbewa,6.8406,79.8952,83.9900,Asbestos,0.7000,yes,
596717073,Kesbewa,6.8403,79.8954,139.0800,Asbestos,0.7000,yes,
596717074,Kesbewa,6.8404,79.8954,66.3600,Asbestos,0.7000,yes,
596717075,Kesbewa,6.8405,79.8953,129.2700,Asbestos,0.7000,yes,
596717076,Kesbewa,6.8406,79.8954,116.8900,Asbestos,0.7000,yes,
596717077,Kesbewa,6.8406,79.8955,82.3000,Asbestos,0.7000,yes,
596717078,Kesbewa,6.8407,79.8955,47.7400,Asbestos,0.7000,yes,
596717079,Kesbewa,6.8408,79.8956,169.6400,Asbestos,0.7000,yes,
