date,year,month,month_name,day,precipitation_mm,station,latitude,longitude,source
2020-04-20,2020,4,Apr,20,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-21,2020,4,Apr,21,6.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-22,2020,4,Apr,22,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-23,2020,4,Apr,23,7.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-24,2020,4,Apr,24,3.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-25,2020,4,Apr,25,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-26,2020,4,Apr,26,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-27,2020,4,Apr,27,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-28,2020,4,Apr,28,6.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-29,2020,4,Apr,29,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-04-30,2020,4,Apr,30,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-01,2020,5,May,1,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-02,2020,5,May,2,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-03,2020,5,May,3,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-04,2020,5,May,4,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-05,2020,5,May,5,4.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-06,2020,5,May,6,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-07,2020,5,May,7,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-08,2020,5,May,8,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-09,2020,5,May,9,4.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-10,2020,5,May,10,13.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-11,2020,5,May,11,18.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-12,2020,5,May,12,6.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-13,2020,5,May,13,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-14,2020,5,May,14,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-15,2020,5,May,15,11.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-16,2020,5,May,16,12.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-17,2020,5,May,17,8.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-18,2020,5,May,18,37.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-19,2020,5,May,19,9.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-20,2020,5,May,20,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-21,2020,5,May,21,11.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-22,2020,5,May,22,25.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-23,2020,5,May,23,4.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-24,2020,5,May,24,12.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-25,2020,5,May,25,4.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-26,2020,5,May,26,7.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-27,2020,5,May,27,11.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-28,2020,5,May,28,19.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-29,2020,5,May,29,17.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-30,2020,5,May,30,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-05-31,2020,5,May,31,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-01,2020,6,Jun,1,6.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-02,2020,6,Jun,2,1.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-03,2020,6,Jun,3,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-04,2020,6,Jun,4,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-05,2020,6,Jun,5,7.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-06,2020,6,Jun,6,44.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-07,2020,6,Jun,7,26.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-08,2020,6,Jun,8,13.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-09,2020,6,Jun,9,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-10,2020,6,Jun,10,7.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-11,2020,6,Jun,11,13.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-12,2020,6,Jun,12,14.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-13,2020,6,Jun,13,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-14,2020,6,Jun,14,9.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-15,2020,6,Jun,15,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-16,2020,6,Jun,16,9.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-17,2020,6,Jun,17,7.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-18,2020,6,Jun,18,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-19,2020,6,Jun,19,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-20,2020,6,Jun,20,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-21,2020,6,Jun,21,12.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-22,2020,6,Jun,22,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-23,2020,6,Jun,23,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-24,2020,6,Jun,24,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-25,2020,6,Jun,25,19.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-26,2020,6,Jun,26,16.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-27,2020,6,Jun,27,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-28,2020,6,Jun,28,3.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-29,2020,6,Jun,29,9.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-06-30,2020,6,Jun,30,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-01,2020,7,Jul,1,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-02,2020,7,Jul,2,8.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-03,2020,7,Jul,3,13.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-04,2020,7,Jul,4,4.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-05,2020,7,Jul,5,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-06,2020,7,Jul,6,6.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-07,2020,7,Jul,7,13.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-08,2020,7,Jul,8,10.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-09,2020,7,Jul,9,13.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-10,2020,7,Jul,10,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-11,2020,7,Jul,11,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-12,2020,7,Jul,12,3.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-13,2020,7,Jul,13,6.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-14,2020,7,Jul,14,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-15,2020,7,Jul,15,14.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-16,2020,7,Jul,16,19.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-17,2020,7,Jul,17,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-18,2020,7,Jul,18,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-19,2020,7,Jul,19,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-20,2020,7,Jul,20,10.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-21,2020,7,Jul,21,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-22,2020,7,Jul,22,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-23,2020,7,Jul,23,19.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-24,2020,7,Jul,24,10.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-25,2020,7,Jul,25,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-26,2020,7,Jul,26,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-27,2020,7,Jul,27,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-28,2020,7,Jul,28,16.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-29,2020,7,Jul,29,18.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-30,2020,7,Jul,30,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-07-31,2020,7,Jul,31,11.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-01,2020,8,Aug,1,7.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-02,2020,8,Aug,2,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-03,2020,8,Aug,3,11.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-04,2020,8,Aug,4,3.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-05,2020,8,Aug,5,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-06,2020,8,Aug,6,30.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-07,2020,8,Aug,7,20.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-08,2020,8,Aug,8,24.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-09,2020,8,Aug,9,17.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-10,2020,8,Aug,10,7.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-11,2020,8,Aug,11,9.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-12,2020,8,Aug,12,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-13,2020,8,Aug,13,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-14,2020,8,Aug,14,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-15,2020,8,Aug,15,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-16,2020,8,Aug,16,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-17,2020,8,Aug,17,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-18,2020,8,Aug,18,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-19,2020,8,Aug,19,4.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-20,2020,8,Aug,20,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-21,2020,8,Aug,21,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-22,2020,8,Aug,22,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-23,2020,8,Aug,23,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-24,2020,8,Aug,24,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-25,2020,8,Aug,25,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-26,2020,8,Aug,26,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-27,2020,8,Aug,27,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-28,2020,8,Aug,28,1.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-29,2020,8,Aug,29,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-30,2020,8,Aug,30,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-08-31,2020,8,Aug,31,16.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-01,2020,9,Sep,1,20.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-02,2020,9,Sep,2,41.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-03,2020,9,Sep,3,6.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-04,2020,9,Sep,4,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-05,2020,9,Sep,5,16.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-06,2020,9,Sep,6,34.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-07,2020,9,Sep,7,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-08,2020,9,Sep,8,7.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-09,2020,9,Sep,9,34.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-10,2020,9,Sep,10,6.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-11,2020,9,Sep,11,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-12,2020,9,Sep,12,8.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-13,2020,9,Sep,13,9.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-14,2020,9,Sep,14,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-15,2020,9,Sep,15,7.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-16,2020,9,Sep,16,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-17,2020,9,Sep,17,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-18,2020,9,Sep,18,32.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-19,2020,9,Sep,19,9.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-20,2020,9,Sep,20,10.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-21,2020,9,Sep,21,8.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-22,2020,9,Sep,22,17.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-23,2020,9,Sep,23,6.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-24,2020,9,Sep,24,8.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-25,2020,9,Sep,25,15.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-26,2020,9,Sep,26,8.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-27,2020,9,Sep,27,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-28,2020,9,Sep,28,8.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-29,2020,9,Sep,29,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-09-30,2020,9,Sep,30,14.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-01,2020,10,Oct,1,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-02,2020,10,Oct,2,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-03,2020,10,Oct,3,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-04,2020,10,Oct,4,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-05,2020,10,Oct,5,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-06,2020,10,Oct,6,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-07,2020,10,Oct,7,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-08,2020,10,Oct,8,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-09,2020,10,Oct,9,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-10,2020,10,Oct,10,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-11,2020,10,Oct,11,13.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-12,2020,10,Oct,12,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-13,2020,10,Oct,13,6.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-14,2020,10,Oct,14,11.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-15,2020,10,Oct,15,7.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-16,2020,10,Oct,16,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-17,2020,10,Oct,17,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-18,2020,10,Oct,18,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-19,2020,10,Oct,19,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-20,2020,10,Oct,20,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-21,2020,10,Oct,21,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-22,2020,10,Oct,22,5.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-23,2020,10,Oct,23,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-24,2020,10,Oct,24,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-25,2020,10,Oct,25,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-26,2020,10,Oct,26,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-27,2020,10,Oct,27,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-28,2020,10,Oct,28,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-29,2020,10,Oct,29,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-30,2020,10,Oct,30,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-10-31,2020,10,Oct,31,0.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-01,2020,11,Nov,1,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-02,2020,11,Nov,2,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-03,2020,11,Nov,3,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-04,2020,11,Nov,4,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-05,2020,11,Nov,5,10.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-06,2020,11,Nov,6,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-07,2020,11,Nov,7,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-08,2020,11,Nov,8,9.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-09,2020,11,Nov,9,8.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-10,2020,11,Nov,10,11.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-11,2020,11,Nov,11,24.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-12,2020,11,Nov,12,28.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-13,2020,11,Nov,13,27.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-14,2020,11,Nov,14,9.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-15,2020,11,Nov,15,11.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-16,2020,11,Nov,16,14.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-17,2020,11,Nov,17,16.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-18,2020,11,Nov,18,6.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-19,2020,11,Nov,19,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-20,2020,11,Nov,20,116.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-21,2020,11,Nov,21,28.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-22,2020,11,Nov,22,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-23,2020,11,Nov,23,4.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-24,2020,11,Nov,24,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-25,2020,11,Nov,25,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-26,2020,11,Nov,26,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-27,2020,11,Nov,27,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-28,2020,11,Nov,28,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-29,2020,11,Nov,29,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-11-30,2020,11,Nov,30,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-12-01,2020,12,Dec,1,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-12-02,2020,12,Dec,2,29.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-12-03,2020,12,Dec,3,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-12-04,2020,12,Dec,4,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2020-12-05,2020,12,Dec,5,9.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
